Date,Open,High,Low,Close,Adj Close,Volume
2024-05-21,195.8000030517578,205.8000030517578,190.3000030517578,201.10000610351562,201.10000610351562,424327
2024-05-22,202.10000610351562,207.0,191.39999389648438,199.8000030517578,199.8000030517578,224950
2024-05-23,198.60000610351562,203.0,196.89999389648438,200.8000030517578,200.8000030517578,76931
2024-05-24,200.35000610351562,205.0,194.0,203.10000610351562,203.10000610351562,100526
2024-05-27,207.25,207.25,199.5,204.10000610351562,204.10000610351562,92766
2024-05-28,204.5,205.10000610351562,194.3000030517578,200.3000030517578,200.3000030517578,87129
2024-05-29,200.5500030517578,207.0,198.14999389648438,203.25,203.25,62713
2024-05-30,203.75,203.75,196.10000610351562,198.14999389648438,198.14999389648438,19803
2024-05-31,195.5,203.0,194.3000030517578,201.3000030517578,201.3000030517578,58124
2024-06-03,204.3000030517578,204.3000030517578,191.9499969482422,202.75,202.75,154520
2024-06-04,203.39999389648438,203.39999389648438,166.5,174.0500030517578,174.0500030517578,55174
2024-06-05,174.0500030517578,192.5500030517578,168.14999389648438,189.60000610351562,189.60000610351562,54109
2024-06-06,190.0500030517578,199.0,190.0500030517578,193.0500030517578,193.0500030517578,60113
2024-06-07,194.9499969482422,204.0,193.0,200.75,200.75,45650
2024-06-10,201.25,201.85000610351562,196.6999969482422,197.42999267578125,197.42999267578125,20660
2024-06-11,197.39999389648438,210.0,197.0,206.22999572753906,206.22999572753906,89163
2024-06-12,206.9499969482422,209.7899932861328,204.10000610351562,205.2899932861328,205.2899932861328,83850
2024-06-13,206.61000061035156,208.0,201.60000610351562,205.5,205.5,18933
2024-06-14,207.8000030517578,207.8000030517578,200.10000610351562,203.86000061035156,203.86000061035156,35299
2024-06-18,203.86000061035156,204.5,200.0,202.5,202.5,85477
