Date,Open,High,Low,Close,Adj Close,Volume
2024-05-21,1.350000023841858,1.350000023841858,1.25,1.2999999523162842,1.2999999523162842,77165
2024-05-22,1.350000023841858,1.350000023841858,1.25,1.2999999523162842,1.2999999523162842,147904
2024-05-23,1.350000023841858,1.350000023841858,1.25,1.350000023841858,1.350000023841858,99720
2024-05-24,1.350000023841858,1.350000023841858,1.2999999523162842,1.2999999523162842,1.2999999523162842,134412
2024-05-27,1.2999999523162842,1.350000023841858,1.25,1.350000023841858,1.350000023841858,105193
2024-05-28,1.399999976158142,1.399999976158142,1.2999999523162842,1.2999999523162842,1.2999999523162842,268007
2024-05-29,1.350000023841858,1.350000023841858,1.25,1.350000023841858,1.350000023841858,88064
2024-05-30,1.350000023841858,1.399999976158142,1.2999999523162842,1.2999999523162842,1.2999999523162842,185626
2024-05-31,1.350000023841858,1.350000023841858,1.25,1.2999999523162842,1.2999999523162842,146751
2024-06-03,1.25,1.350000023841858,1.25,1.25,1.25,268656
2024-06-04,1.25,1.25,1.2000000476837158,1.2000000476837158,1.2000000476837158,82863
2024-06-05,1.149999976158142,1.149999976158142,1.149999976158142,1.149999976158142,1.149999976158142,108012
2024-06-06,1.2000000476837158,1.2000000476837158,1.100000023841858,1.100000023841858,1.100000023841858,28470
2024-06-07,1.100000023841858,1.149999976158142,1.0499999523162842,1.100000023841858,1.100000023841858,74249
2024-06-10,1.100000023841858,1.1100000143051147,1.0399999618530273,1.0499999523162842,1.0499999523162842,83336
2024-06-11,0.9900000095367432,1.100000023841858,0.9900000095367432,1.100000023841858,1.100000023841858,223313
2024-06-12,1.100000023841858,1.149999976158142,1.100000023841858,1.149999976158142,1.149999976158142,36393
2024-06-13,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158,42950
2024-06-14,1.2000000476837158,1.2599999904632568,1.2000000476837158,1.2599999904632568,1.2599999904632568,64672
2024-06-18,1.3200000524520874,1.3200000524520874,1.3200000524520874,1.3200000524520874,1.3200000524520874,127626
