Date,Open,High,Low,Close,Adj Close,Volume
2024-05-21,7552.0,7608.89990234375,7531.4501953125,7572.60009765625,7572.60009765625,3293
2024-05-22,7572.60009765625,7620.0,7550.0,7609.10009765625,7609.10009765625,1152
2024-05-23,7609.10009765625,7659.64990234375,7551.5,7611.2001953125,7611.2001953125,6744
2024-05-24,7650.0,7650.0,7509.0498046875,7578.7998046875,7578.7998046875,8109
2024-05-27,7608.9501953125,7639.0,7523.0,7590.2998046875,7590.2998046875,9121
2024-05-28,7590.2998046875,7657.0,7540.0,7636.5,7636.5,4179
2024-05-29,7636.0,7810.0,7568.0498046875,7762.0498046875,7762.0498046875,5913
2024-05-30,7805.0,7805.0,7530.0498046875,7652.64990234375,7652.64990234375,3334
2024-05-31,7601.14990234375,7799.85009765625,7592.0498046875,7749.7998046875,7749.7998046875,3041
2024-06-03,7850.0,7949.4501953125,7701.14990234375,7719.7998046875,7719.7998046875,5009
2024-06-04,7835.60009765625,7835.60009765625,7347.2001953125,7462.60009765625,7462.60009765625,10662
2024-06-05,7462.60009765625,7700.0,7402.0,7495.7998046875,7495.7998046875,5439
2024-06-06,7500.0,7694.9501953125,7500.0,7640.2001953125,7640.2001953125,2327
2024-06-07,7650.0,7777.0,7650.0,7749.7001953125,7749.7001953125,4774
2024-06-10,7760.0,7869.89990234375,7668.4501953125,7745.64990234375,7745.64990234375,4203
2024-06-11,7745.64990234375,7933.0,7675.0,7716.0498046875,7716.0498046875,8121
2024-06-12,7723.7998046875,7877.0,7723.7998046875,7813.10009765625,7813.10009765625,4517
2024-06-13,7815.10009765625,8330.650390625,7815.10009765625,8188.89990234375,8188.89990234375,16748
2024-06-14,8308.7998046875,8350.7998046875,8080.0,8174.9501953125,8174.9501953125,9800
2024-06-18,8288.0,8288.0,8065.0,8099.0,8099.0,2962
