Date,Open,High,Low,Close,Adj Close,Volume
2024-05-21,98.3499984741211,98.3499984741211,95.44999694824219,95.69999694824219,95.69999694824219,412427
2024-05-22,96.0,96.9000015258789,95.0999984741211,95.8499984741211,95.8499984741211,312536
2024-05-23,95.8499984741211,98.5,95.05000305175781,95.5,95.5,556727
2024-05-24,95.69999694824219,96.0,94.25,94.44999694824219,94.44999694824219,384293
2024-05-27,95.19999694824219,95.75,93.5999984741211,93.8499984741211,93.8499984741211,368149
2024-05-28,93.8499984741211,94.44999694824219,93.0999984741211,93.75,93.75,402029
2024-05-29,93.5999984741211,94.05000305175781,92.19999694824219,92.9000015258789,92.9000015258789,265059
2024-05-30,93.4000015258789,94.69999694824219,91.5,91.9000015258789,91.9000015258789,341297
2024-05-31,99.75,100.69999694824219,95.8499984741211,96.44999694824219,96.44999694824219,2186967
2024-06-03,100.0,100.0,94.05000305175781,94.6500015258789,94.6500015258789,879976
2024-06-04,94.6500015258789,95.0,85.0,88.55000305175781,88.55000305175781,1261070
2024-06-05,90.9000015258789,95.0,88.6500015258789,93.44999694824219,93.44999694824219,758361
2024-06-06,94.4000015258789,97.5,94.25,95.75,95.75,550517
2024-06-07,96.69999694824219,99.9000015258789,96.25,98.0,98.0,1054757
2024-06-10,99.0,100.0,97.58999633789062,98.22000122070312,98.22000122070312,742435
2024-06-11,98.5,104.94999694824219,98.5,102.88999938964844,102.88999938964844,3204496
2024-06-12,104.26000213623047,105.30000305175781,102.7300033569336,103.66000366210938,103.66000366210938,1143957
2024-06-13,103.9000015258789,104.88999938964844,101.0,101.58000183105469,101.58000183105469,1101565
2024-06-14,101.8499984741211,103.73999786376953,100.5,102.05000305175781,102.05000305175781,816413
2024-06-18,102.8499984741211,103.69999694824219,100.5999984741211,101.01000213623047,101.01000213623047,913060
