Date,Open,High,Low,Close,Adj Close,Volume
2024-05-21,301.20001220703125,306.20001220703125,298.0,300.04998779296875,300.04998779296875,16677
2024-05-22,300.5,305.79998779296875,296.95001220703125,301.45001220703125,301.45001220703125,17226
2024-05-23,297.0,302.95001220703125,295.20001220703125,298.04998779296875,298.04998779296875,17569
2024-05-24,295.29998779296875,303.8999938964844,295.0,295.8500061035156,295.8500061035156,24883
2024-05-27,300.29998779296875,300.8999938964844,295.0,297.1499938964844,297.1499938964844,11627
2024-05-28,299.79998779296875,302.70001220703125,294.0,297.29998779296875,297.29998779296875,30409
2024-05-29,302.0,302.0,290.1000061035156,291.1000061035156,291.1000061035156,27741
2024-05-30,291.45001220703125,296.04998779296875,285.0,289.5,289.5,34993
2024-05-31,301.0,338.70001220703125,301.0,322.8999938964844,322.8999938964844,557987
2024-06-03,333.0,333.0,315.0,316.3500061035156,316.3500061035156,92201
2024-06-04,315.0,316.70001220703125,290.20001220703125,301.1000061035156,301.1000061035156,91867
2024-06-05,300.0,309.0,293.04998779296875,304.04998779296875,304.04998779296875,47122
2024-06-06,305.79998779296875,316.1000061035156,300.0,312.95001220703125,312.95001220703125,61167
2024-06-07,317.8999938964844,326.79998779296875,306.29998779296875,322.70001220703125,322.70001220703125,80363
2024-06-10,326.8999938964844,338.0,323.0,329.75,329.75,68620
2024-06-11,329.75,331.0,321.0,322.95001220703125,322.95001220703125,36253
2024-06-12,321.0,364.0,321.0,354.3500061035156,354.3500061035156,282060
2024-06-13,358.0,385.0,358.0,375.6000061035156,375.6000061035156,536265
2024-06-14,379.3500061035156,385.8500061035156,373.29998779296875,378.0,378.0,106958
2024-06-18,379.95001220703125,388.3999938964844,372.3500061035156,376.29998779296875,376.29998779296875,108279
