Date,Open,High,Low,Close,Adj Close,Volume
2024-05-21,339.79998779296875,339.79998779296875,327.79998779296875,330.5,330.5,277776
2024-05-22,330.0,338.79998779296875,330.0,333.5,333.5,178947
2024-05-23,330.04998779296875,337.54998779296875,330.04998779296875,332.3999938964844,332.3999938964844,93220
2024-05-24,333.0,335.04998779296875,325.54998779296875,327.1000061035156,327.1000061035156,53552
2024-05-27,325.04998779296875,327.5,320.0,323.54998779296875,323.54998779296875,73665
2024-05-28,321.20001220703125,324.95001220703125,313.6000061035156,321.6000061035156,321.6000061035156,97119
2024-05-29,320.0,323.20001220703125,316.0,316.70001220703125,316.70001220703125,56736
2024-05-30,316.70001220703125,319.25,314.5,315.5,315.5,51032
2024-05-31,315.5,318.04998779296875,305.1000061035156,313.29998779296875,313.29998779296875,82752
2024-06-03,321.0,325.0,309.70001220703125,311.0,311.0,77791
2024-06-04,311.0,313.0,298.0,304.8999938964844,304.8999938964844,114219
2024-06-05,305.8999938964844,315.0,300.0,311.3999938964844,311.3999938964844,49209
2024-06-06,312.0,318.6499938964844,312.0,314.8500061035156,314.8500061035156,54708
2024-06-07,319.95001220703125,325.75,312.6499938964844,323.1000061035156,323.1000061035156,111791
2024-06-10,328.95001220703125,329.70001220703125,323.1000061035156,328.8500061035156,328.8500061035156,76816
2024-06-11,330.95001220703125,331.54998779296875,321.3500061035156,325.6499938964844,325.6499938964844,67844
2024-06-12,326.0,332.6499938964844,326.0,331.45001220703125,331.45001220703125,112841
2024-06-13,333.0,333.0,320.8999938964844,324.8999938964844,324.8999938964844,140072
2024-06-14,327.79998779296875,331.0,325.20001220703125,328.6499938964844,328.6499938964844,95940
2024-06-18,333.6000061035156,333.6000061035156,326.0,330.6000061035156,330.6000061035156,115527
