Date,Open,High,Low,Close,Adj Close,Volume
2024-05-21,230.0,244.0,224.1999969482422,226.35000610351562,226.35000610351562,338409
2024-05-22,227.9499969482422,232.0,215.5,217.1999969482422,217.1999969482422,110960
2024-05-23,218.0,226.75,209.3000030517578,210.85000610351562,210.85000610351562,83865
2024-05-24,210.85000610351562,225.0,204.64999389648438,207.5,207.5,174978
2024-05-27,210.0500030517578,224.0,205.60000610351562,220.10000610351562,220.10000610351562,177000
2024-05-28,220.85000610351562,222.6999969482422,205.10000610351562,207.35000610351562,207.35000610351562,115092
2024-05-29,208.3000030517578,215.8000030517578,203.9499969482422,209.5500030517578,209.5500030517578,72731
2024-05-30,212.0500030517578,212.14999389648438,201.1999969482422,203.1999969482422,203.1999969482422,60174
2024-05-31,204.89999389648438,211.0,204.89999389648438,209.60000610351562,209.60000610351562,61978
2024-06-03,224.9499969482422,224.9499969482422,205.64999389648438,208.8000030517578,208.8000030517578,84940
2024-06-04,209.85000610351562,209.85000610351562,187.9499969482422,191.5,191.5,159901
2024-06-05,191.5,200.0,182.5500030517578,196.0500030517578,196.0500030517578,103821
2024-06-06,199.89999389648438,215.64999389648438,199.89999389648438,215.64999389648438,215.64999389648438,100524
2024-06-07,227.85000610351562,254.39999389648438,226.0,243.75,243.75,660836
2024-06-10,249.5,250.25,230.25999450683594,233.9600067138672,233.9600067138672,132315
2024-06-11,233.99000549316406,261.989990234375,233.99000549316406,248.1199951171875,248.1199951171875,319814
2024-06-12,249.0,253.27999877929688,243.41000366210938,249.61000061035156,249.61000061035156,135265
2024-06-13,250.35000610351562,254.47000122070312,241.0,251.17999267578125,251.17999267578125,120548
2024-06-14,252.49000549316406,252.5,237.41000366210938,243.08999633789062,243.08999633789062,105581
2024-06-18,250.9499969482422,251.16000366210938,243.0,249.0,249.0,70857
