Date,Open,High,Low,Close,Adj Close,Volume
2024-05-21,42.849998474121094,44.95000076293945,42.849998474121094,44.95000076293945,44.95000076293945,38833
2024-05-22,47.0,47.150001525878906,46.0,47.04999923706055,47.04999923706055,65911
2024-05-23,48.5,48.5,44.70000076293945,44.70000076293945,44.70000076293945,23939
2024-05-24,43.79999923706055,43.79999923706055,43.79999923706055,43.79999923706055,43.79999923706055,2533
2024-05-27,42.95000076293945,42.95000076293945,42.95000076293945,42.95000076293945,42.95000076293945,2163
2024-05-28,42.099998474121094,42.099998474121094,42.099998474121094,42.099998474121094,42.099998474121094,1884
2024-05-29,41.25,41.25,41.25,41.25,41.25,1737
2024-05-30,40.45000076293945,40.45000076293945,40.45000076293945,40.45000076293945,40.45000076293945,7364
2024-05-31,39.650001525878906,39.650001525878906,39.650001525878906,39.650001525878906,39.650001525878906,6707
2024-06-03,38.849998474121094,39.650001525878906,38.849998474121094,38.849998474121094,38.849998474121094,10593
2024-06-04,38.099998474121094,38.099998474121094,38.099998474121094,38.099998474121094,38.099998474121094,7738
2024-06-05,37.349998474121094,38.25,37.349998474121094,37.349998474121094,37.349998474121094,25201
2024-06-06,37.45000076293945,37.650001525878906,37.400001525878906,37.45000076293945,37.45000076293945,12194
2024-06-07,36.70000076293945,38.0,36.70000076293945,36.70000076293945,36.70000076293945,19150
2024-06-10,36.099998474121094,37.41999816894531,35.959999084472656,36.099998474121094,36.099998474121094,18320
2024-06-11,36.81999969482422,36.81999969482422,36.79999923706055,36.81999969482422,36.81999969482422,6226
2024-06-12,37.54999923706055,37.54999923706055,37.54999923706055,37.54999923706055,37.54999923706055,21074
2024-06-13,38.29999923706055,38.29999923706055,38.29999923706055,38.29999923706055,38.29999923706055,10127
2024-06-14,39.060001373291016,39.060001373291016,39.060001373291016,39.060001373291016,39.060001373291016,6664
2024-06-18,39.060001373291016,39.099998474121094,39.060001373291016,39.099998474121094,39.099998474121094,12264
