Date,Open,High,Low,Close,Adj Close,Volume
2024-05-21,673.7999877929688,679.9500122070312,612.0999755859375,632.0,632.0,141569
2024-05-22,630.0,649.0,620.0499877929688,623.1500244140625,623.1500244140625,28936
2024-05-23,626.9500122070312,639.9000244140625,620.5499877929688,623.1500244140625,623.1500244140625,16220
2024-05-24,621.1500244140625,628.9500122070312,617.0,621.2000122070312,621.2000122070312,16242
2024-05-27,614.0499877929688,635.0,612.5999755859375,628.0999755859375,628.0999755859375,13002
2024-05-28,631.25,631.25,615.5999755859375,622.7000122070312,622.7000122070312,13429
2024-05-29,618.5499877929688,629.0,606.7999877929688,621.0499877929688,621.0499877929688,12883
2024-05-30,621.0499877929688,622.2000122070312,605.1500244140625,608.2000122070312,608.2000122070312,12028
2024-05-31,612.9500122070312,617.9500122070312,591.1500244140625,607.4000244140625,607.4000244140625,14433
2024-06-03,613.0,621.9500122070312,592.0499877929688,598.7999877929688,598.7999877929688,13916
2024-06-04,590.7999877929688,594.9500122070312,562.25,576.3499755859375,576.3499755859375,16290
2024-06-05,576.5499877929688,588.25,555.5,576.3499755859375,576.3499755859375,22812
2024-06-06,570.5,597.5999755859375,570.5,580.2000122070312,580.2000122070312,14062
2024-06-07,585.5,594.0,580.5499877929688,584.5499877929688,584.5499877929688,18124
2024-06-10,587.4500122070312,600.5,579.75,596.8499755859375,596.8499755859375,25339
2024-06-11,602.7999877929688,620.0,598.6500244140625,612.5999755859375,612.5999755859375,19849
2024-06-12,613.5,639.0,613.0999755859375,635.0499877929688,635.0499877929688,21752
2024-06-13,634.9000244140625,644.5,631.5499877929688,643.8499755859375,643.8499755859375,17708
2024-06-14,643.8499755859375,648.0499877929688,637.0,639.5999755859375,639.5999755859375,12083
2024-06-18,633.5,646.0,614.6500244140625,615.0,615.0,25850
