Date,Open,High,Low,Close,Adj Close,Volume
2024-05-21,89.8499984741211,89.9000015258789,87.75,88.69999694824219,88.69999694824219,52085
2024-05-22,89.5,89.80000305175781,88.0,88.75,88.75,47650
2024-05-23,87.5999984741211,93.1500015258789,87.25,92.05000305175781,92.05000305175781,475566
2024-05-24,96.6500015258789,96.6500015258789,92.0999984741211,92.80000305175781,92.80000305175781,315050
2024-05-27,93.25,93.25,88.19999694824219,89.6500015258789,89.6500015258789,155225
2024-05-28,91.0,91.0,88.0,88.4000015258789,88.4000015258789,56434
2024-05-29,88.44999694824219,89.5999984741211,86.69999694824219,87.4000015258789,87.4000015258789,55434
2024-05-30,86.30000305175781,88.05000305175781,85.55000305175781,85.8499984741211,85.8499984741211,92554
2024-05-31,86.05000305175781,87.0,85.19999694824219,85.55000305175781,85.55000305175781,50146
2024-06-03,89.80000305175781,89.80000305175781,87.75,88.05000305175781,88.05000305175781,55577
2024-06-04,89.4000015258789,89.4000015258789,83.6500015258789,83.6500015258789,83.6500015258789,85787
2024-06-05,82.19999694824219,87.6500015258789,82.19999694824219,85.6500015258789,85.6500015258789,57065
2024-06-06,87.0,89.9000015258789,87.0,88.94999694824219,88.94999694824219,77648
2024-06-07,89.80000305175781,91.1500015258789,87.6500015258789,88.44999694824219,88.44999694824219,45209
2024-06-10,88.01000213623047,91.73999786376953,88.01000213623047,90.55999755859375,90.55999755859375,113471
2024-06-11,90.94999694824219,91.7699966430664,90.05999755859375,90.51000213623047,90.51000213623047,105267
2024-06-12,90.3499984741211,91.0,85.80999755859375,89.81999969482422,89.81999969482422,149517
2024-06-13,90.0,98.80000305175781,89.33000183105469,97.88999938964844,97.88999938964844,610975
2024-06-14,97.88999938964844,98.80000305175781,94.5,95.41999816894531,95.41999816894531,179660
2024-06-18,97.0,104.95999908447266,96.12000274658203,104.9000015258789,104.9000015258789,718359
