Date,Open,High,Low,Close,Adj Close,Volume
2024-05-21,1012.4000244140625,1026.949951171875,999.5,1012.5,1012.5,14076
2024-05-22,1017.5999755859375,1032.0,1003.8499755859375,1010.4000244140625,1010.4000244140625,22100
2024-05-23,1006.0999755859375,1015.5,993.9500122070312,1002.3499755859375,1002.3499755859375,11014
2024-05-24,1007.4000244140625,1012.0999755859375,990.0499877929688,1002.0999755859375,1002.0999755859375,9415
2024-05-27,1012.5,1012.5,995.25,1000.9500122070312,1000.9500122070312,12166
2024-05-28,1006.0,1160.0,999.0999755859375,1119.75,1119.75,1736567
2024-05-29,1104.0,1104.0,1015.2999877929688,1023.5,1023.5,295444
2024-05-30,1027.949951171875,1028.0,995.5,1000.3499755859375,1000.3499755859375,64978
2024-05-31,1000.3499755859375,1020.8499755859375,996.0,1011.8499755859375,1011.8499755859375,51644
2024-06-03,1054.0,1054.0,1000.0,1008.7000122070312,1008.7000122070312,36202
2024-06-04,1009.9500122070312,1013.5999755859375,959.9500122070312,990.0999755859375,990.0999755859375,55002
2024-06-05,990.0,1030.449951171875,972.9000244140625,1019.0499877929688,1019.0499877929688,37064
2024-06-06,1025.449951171875,1046.949951171875,1022.9500122070312,1031.449951171875,1031.449951171875,30294
2024-06-07,1025.0,1057.8499755859375,1023.0,1045.3499755859375,1045.3499755859375,26574
2024-06-10,1060.0,1094.4000244140625,1055.0,1057.3499755859375,1057.3499755859375,32069
2024-06-11,1056.8499755859375,1077.0,1054.5,1064.3499755859375,1064.3499755859375,26461
2024-06-12,1075.1500244140625,1112.0,1074.0,1088.550048828125,1088.550048828125,49521
2024-06-13,1099.0999755859375,1110.0,1090.050048828125,1096.4000244140625,1096.4000244140625,24935
2024-06-14,1097.050048828125,1105.0,1090.0,1091.199951171875,1091.199951171875,11388
2024-06-18,1102.4000244140625,1113.699951171875,1071.800048828125,1095.0,1095.0,38766
