Date,Open,High,Low,Close,Adj Close,Volume
2024-05-21,1805.0,1837.300048828125,1791.0,1815.9000244140625,1815.9000244140625,31328
2024-05-22,1815.9000244140625,1836.0,1802.300048828125,1830.6500244140625,1830.6500244140625,35833
2024-05-23,1839.0,1842.0,1813.550048828125,1839.0,1839.0,19169
2024-05-24,1838.5,1917.6500244140625,1825.0,1836.1500244140625,1836.1500244140625,113358
2024-05-27,1840.0,1855.300048828125,1820.0,1823.550048828125,1823.550048828125,16537
2024-05-28,1836.0,1836.0,1803.75,1817.1500244140625,1817.1500244140625,18071
2024-05-29,1817.1500244140625,1817.1500244140625,1784.0,1795.4000244140625,1795.4000244140625,14762
2024-05-30,1782.0999755859375,1810.3499755859375,1760.0,1785.699951171875,1785.699951171875,22194
2024-05-31,1802.800048828125,1802.800048828125,1752.5,1766.449951171875,1766.449951171875,14765
2024-06-03,1790.0,1790.0,1756.0,1767.8499755859375,1767.8499755859375,21207
2024-06-04,1789.0,1789.0,1660.75,1705.449951171875,1705.449951171875,28386
2024-06-05,1732.0,1788.0,1673.050048828125,1777.5,1777.5,20911
2024-06-06,1762.199951171875,1798.0,1750.0999755859375,1778.8499755859375,1778.8499755859375,25369
2024-06-07,1782.25,1848.949951171875,1778.5999755859375,1794.550048828125,1794.550048828125,84883
2024-06-10,1820.0,1839.0,1801.0999755859375,1821.25,1821.25,26498
2024-06-11,1825.0,1890.0,1812.5999755859375,1858.4000244140625,1858.4000244140625,82985
2024-06-12,1858.4000244140625,1898.0,1856.550048828125,1874.75,1874.75,45521
2024-06-13,1883.0,1899.4000244140625,1860.0,1865.800048828125,1865.800048828125,61901
2024-06-14,1878.0,1902.0,1868.0,1874.75,1874.75,31663
2024-06-18,1880.0,1949.0,1875.6500244140625,1927.4000244140625,1927.4000244140625,106627
