Date,Open,High,Low,Close,Adj Close,Volume
2024-05-21,696.2999877929688,715.0,687.0,701.4500122070312,701.4500122070312,381407
2024-05-22,705.0,711.9000244140625,693.6500244140625,699.2999877929688,699.2999877929688,188316
2024-05-23,702.7999877929688,706.5,690.0,692.7000122070312,692.7000122070312,115002
2024-05-24,688.7000122070312,747.7999877929688,687.5499877929688,717.0499877929688,717.0499877929688,2839980
2024-05-27,719.0,734.5999755859375,705.9000244140625,710.6500244140625,710.6500244140625,517043
2024-05-28,716.2999877929688,716.7000122070312,694.0499877929688,698.9000244140625,698.9000244140625,296167
2024-05-29,699.9000244140625,708.0,686.5499877929688,693.4000244140625,693.4000244140625,265910
2024-05-30,691.7000122070312,700.0,680.2000122070312,683.1500244140625,683.1500244140625,157753
2024-05-31,686.9500122070312,696.0,671.0,674.4500122070312,674.4500122070312,182298
2024-06-03,699.0,712.0,682.0999755859375,701.75,701.75,440417
2024-06-04,701.0,702.0,579.7999877929688,638.25,638.25,300298
2024-06-05,644.5999755859375,665.5,625.2999877929688,656.0499877929688,656.0499877929688,267688
2024-06-06,670.0,705.4000244140625,669.9500122070312,695.4500122070312,695.4500122070312,399641
2024-06-07,695.9500122070312,707.25,690.0,700.0499877929688,700.0499877929688,229651
2024-06-10,705.0,810.0,700.0499877929688,802.7000122070312,802.7000122070312,10801714
2024-06-11,805.0,805.0,771.0,776.0,776.0,1809814
2024-06-12,778.5,801.5,769.1500244140625,772.3499755859375,772.3499755859375,1368136
2024-06-13,777.4500122070312,788.3499755859375,765.5,772.4000244140625,772.4000244140625,890729
2024-06-14,776.75,803.0499877929688,768.0,779.9000244140625,779.9000244140625,1108189
2024-06-18,784.4000244140625,885.0,772.0,861.6500244140625,861.6500244140625,9735460
