Date,Open,High,Low,Close,Adj Close,Volume
2024-05-21,679.7999877929688,679.9000244140625,662.7000122070312,667.2000122070312,667.2000122070312,99756
2024-05-22,670.9000244140625,675.0,661.0,668.5,668.5,66584
2024-05-23,673.9500122070312,675.7000122070312,670.0,671.75,671.75,54304
2024-05-24,674.8499755859375,678.7999877929688,645.5,652.8499755859375,652.8499755859375,260194
2024-05-27,653.0,659.4500122070312,646.7999877929688,655.5499877929688,655.5499877929688,89163
2024-05-28,649.6500244140625,664.9500122070312,644.7000122070312,656.2999877929688,656.2999877929688,284642
2024-05-29,657.8499755859375,672.5999755859375,652.0,659.5,659.5,274207
2024-05-30,660.0,664.0,645.5999755859375,652.4000244140625,652.4000244140625,58278
2024-05-31,647.0,655.4000244140625,646.9500122070312,649.3499755859375,649.3499755859375,178340
2024-06-03,660.0,670.9500122070312,657.3499755859375,664.2999877929688,664.2999877929688,255804
2024-06-04,664.2999877929688,670.0,622.4000244140625,649.8499755859375,649.8499755859375,195148
2024-06-05,656.0,657.0,636.0,650.0999755859375,650.0999755859375,111728
2024-06-06,652.9000244140625,678.0,652.9000244140625,670.9000244140625,670.9000244140625,102670
2024-06-07,667.0,697.5999755859375,666.3499755859375,689.0999755859375,689.0999755859375,196858
2024-06-10,690.0999755859375,710.0,690.0999755859375,692.4500122070312,692.4500122070312,144100
2024-06-11,696.1500244140625,701.0,686.9500122070312,690.7000122070312,690.7000122070312,79417
2024-06-12,692.0,693.2999877929688,678.0,681.6500244140625,681.6500244140625,122058
2024-06-13,687.0,687.9500122070312,673.3499755859375,679.6500244140625,679.6500244140625,71254
2024-06-14,683.0499877929688,701.5,682.7999877929688,699.9000244140625,699.9000244140625,291783
2024-06-18,708.0,740.0,705.0,724.3499755859375,724.3499755859375,569822
