Date,Open,High,Low,Close,Adj Close,Volume
2024-05-21,22.950000762939453,23.25,22.100000381469727,22.200000762939453,22.200000762939453,38239
2024-05-22,21.75,21.799999237060547,21.75,21.75,21.75,4252
2024-05-23,21.399999618530273,21.399999618530273,21.350000381469727,21.399999618530273,21.399999618530273,23670
2024-05-24,21.399999618530273,21.399999618530273,21.100000381469727,21.399999618530273,21.399999618530273,40935
2024-05-27,21.799999237060547,21.799999237060547,21.799999237060547,21.799999237060547,21.799999237060547,41730
2024-05-28,22.200000762939453,22.200000762939453,22.149999618530273,22.200000762939453,22.200000762939453,20373
2024-05-29,21.75,22.149999618530273,21.75,21.75,21.75,6407
2024-05-30,21.350000381469727,21.350000381469727,21.350000381469727,21.350000381469727,21.350000381469727,2124
2024-05-31,21.0,21.0,20.950000762939453,21.0,21.0,21593
2024-06-03,20.600000381469727,21.0,20.600000381469727,20.600000381469727,20.600000381469727,12949
2024-06-04,20.200000762939453,20.200000762939453,20.200000762939453,20.200000762939453,20.200000762939453,7648
2024-06-05,19.799999237060547,20.200000762939453,19.799999237060547,19.799999237060547,19.799999237060547,16827
2024-06-06,19.399999618530273,19.600000381469727,19.399999618530273,19.399999618530273,19.399999618530273,61225
2024-06-07,19.700000762939453,19.75,19.399999618530273,19.700000762939453,19.700000762939453,256916
2024-06-10,20.09000015258789,20.09000015258789,19.700000762939453,20.09000015258789,20.09000015258789,2702
2024-06-11,20.489999771118164,20.489999771118164,20.1200008392334,20.489999771118164,20.489999771118164,12204
2024-06-12,20.889999389648438,20.889999389648438,20.889999389648438,20.889999389648438,20.889999389648438,4876
2024-06-13,21.290000915527344,21.299999237060547,21.290000915527344,21.290000915527344,21.290000915527344,38565
2024-06-14,21.010000228881836,21.010000228881836,20.989999771118164,21.010000228881836,21.010000228881836,9490
2024-06-18,21.0,21.0,20.579999923706055,20.579999923706055,20.579999923706055,38329
