Date,Open,High,Low,Close,Adj Close,Volume
2024-05-21,197.75,200.0,194.0500030517578,195.5500030517578,195.5500030517578,622594
2024-05-22,195.60000610351562,198.6999969482422,193.5,197.14999389648438,197.14999389648438,306306
2024-05-23,197.0,200.35000610351562,195.5,199.8000030517578,199.8000030517578,383303
2024-05-24,199.89999389648438,202.64999389648438,198.8000030517578,200.85000610351562,200.85000610351562,691417
2024-05-27,202.6999969482422,202.6999969482422,197.3000030517578,197.9499969482422,197.9499969482422,247996
2024-05-28,198.0,198.39999389648438,195.0,195.75,195.75,211415
2024-05-29,195.0,197.4499969482422,191.9499969482422,192.25,192.25,310596
2024-05-30,191.5,193.35000610351562,189.1999969482422,190.14999389648438,190.14999389648438,242516
2024-05-31,192.14999389648438,193.25,184.6999969482422,187.9499969482422,187.9499969482422,437596
2024-06-03,197.5,199.0,193.0,194.4499969482422,194.4499969482422,700187
2024-06-04,197.0,197.0,170.5,173.6999969482422,173.6999969482422,1185980
2024-06-05,175.5,186.0,173.10000610351562,184.10000610351562,184.10000610351562,973316
2024-06-06,185.9499969482422,195.0,185.89999389648438,190.4499969482422,190.4499969482422,847272
2024-06-07,191.39999389648438,198.5,191.0500030517578,194.8000030517578,194.8000030517578,373456
2024-06-10,198.89999389648438,203.89999389648438,194.7899932861328,200.41000366210938,200.41000366210938,1553444
2024-06-11,201.89999389648438,202.0,198.0,199.0399932861328,199.0399932861328,331189
2024-06-12,199.8000030517578,208.61000061035156,199.08999633789062,202.00999450683594,202.00999450683594,1504511
2024-06-13,203.0,205.58999633789062,201.5500030517578,203.74000549316406,203.74000549316406,442753
2024-06-14,204.5,205.5,200.0,200.69000244140625,200.69000244140625,464561
2024-06-18,202.0,204.0,196.9499969482422,199.3000030517578,199.3000030517578,439436
