Date,Open,High,Low,Close,Adj Close,Volume
2024-05-21,47.30703353881836,47.30703353881836,45.4793586730957,46.07441711425781,46.07441711425781,34704
2024-05-22,46.75448226928711,47.094512939453125,44.2042350769043,44.58677291870117,44.58677291870117,259116
2024-05-23,44.629276275634766,46.32944107055664,44.501766204833984,44.884300231933594,44.884300231933594,167036
2024-05-24,45.90439987182617,46.24443054199219,43.906707763671875,44.501766204833984,44.501766204833984,158109
2024-05-27,45.39434814453125,46.75448226928711,43.39665985107422,43.86420440673828,43.86420440673828,197813
2024-05-28,45.054317474365234,45.054317474365234,41.22895050048828,41.52648162841797,41.52648162841797,443039
2024-05-29,41.90901565551758,45.5218620300293,41.90901565551758,44.71428680419922,44.71428680419922,241973
2024-05-30,48.45000076293945,51.349998474121094,47.849998474121094,49.349998474121094,49.349998474121094,134086
2024-05-31,50.0,51.25,47.54999923706055,47.79999923706055,47.79999923706055,294600
2024-06-03,49.79999923706055,50.95000076293945,45.45000076293945,46.25,46.25,114602
2024-06-04,46.0,46.0,37.79999923706055,39.0,39.0,249213
2024-06-05,39.599998474121094,46.79999923706055,39.54999923706055,46.79999923706055,46.79999923706055,238250
2024-06-06,47.5,50.79999923706055,46.25,47.599998474121094,47.599998474121094,383101
2024-06-07,47.599998474121094,48.0,45.75,45.95000076293945,45.95000076293945,131251
2024-06-10,46.5,47.70000076293945,46.0,47.09000015258789,47.09000015258789,123552
2024-06-11,47.099998474121094,49.02000045776367,46.619998931884766,47.29999923706055,47.29999923706055,454755
2024-06-12,48.58000183105469,48.88999938964844,47.209999084472656,48.29999923706055,48.29999923706055,436409
2024-06-13,48.70000076293945,49.290000915527344,45.90999984741211,46.63999938964844,46.63999938964844,470057
2024-06-14,47.34000015258789,48.5,46.5099983215332,47.18000030517578,47.18000030517578,462964
2024-06-18,47.900001525878906,47.900001525878906,45.0,45.72999954223633,45.72999954223633,102662
