Date,Open,High,Low,Close,Adj Close,Volume
2024-05-21,163.0,163.85000610351562,157.10000610351562,157.6999969482422,157.6999969482422,280226
2024-05-22,158.5,161.89999389648438,157.1999969482422,158.9499969482422,158.9499969482422,147861
2024-05-23,158.9499969482422,159.75,156.85000610351562,157.10000610351562,157.10000610351562,111361
2024-05-24,157.3000030517578,159.75,156.60000610351562,158.39999389648438,158.39999389648438,76308
2024-05-27,158.39999389648438,159.0,155.14999389648438,155.8000030517578,155.8000030517578,86037
2024-05-28,155.8000030517578,156.60000610351562,150.8000030517578,151.5,151.5,110750
2024-05-29,151.0,157.89999389648438,150.89999389648438,156.4499969482422,156.4499969482422,85645
2024-05-30,156.4499969482422,156.4499969482422,152.64999389648438,153.4499969482422,153.4499969482422,43611
2024-05-31,153.4499969482422,156.89999389648438,151.9499969482422,155.10000610351562,155.10000610351562,71789
2024-06-03,157.0,158.60000610351562,153.10000610351562,156.35000610351562,156.35000610351562,109839
2024-06-04,154.89999389648438,157.85000610351562,135.0,141.8000030517578,141.8000030517578,242008
2024-06-05,141.8000030517578,148.0,140.0,144.14999389648438,144.14999389648438,195950
2024-06-06,144.89999389648438,151.5,144.89999389648438,149.89999389648438,149.89999389648438,93534
2024-06-07,150.60000610351562,154.35000610351562,149.89999389648438,153.64999389648438,153.64999389648438,91816
2024-06-10,154.0,156.66000366210938,152.07000732421875,154.77000427246094,154.77000427246094,114262
2024-06-11,155.60000610351562,162.0,155.5500030517578,158.63999938964844,158.63999938964844,145161
2024-06-12,159.5,162.22999572753906,158.9199981689453,161.4600067138672,161.4600067138672,106492
2024-06-13,161.85000610351562,168.89999389648438,161.3000030517578,165.1699981689453,165.1699981689453,374422
2024-06-14,164.0500030517578,167.3000030517578,163.00999450683594,164.66000366210938,164.66000366210938,173291
2024-06-18,164.66000366210938,173.5,163.25,167.9499969482422,167.9499969482422,254432
