Date,Open,High,Low,Close,Adj Close,Volume
2024-05-21,330.95001220703125,338.8999938964844,329.04998779296875,336.0,336.0,238005
2024-05-22,332.3500061035156,341.54998779296875,332.3500061035156,336.5,336.5,112974
2024-05-23,336.5,338.95001220703125,334.20001220703125,335.8999938964844,335.8999938964844,91617
2024-05-24,335.95001220703125,341.45001220703125,332.1000061035156,335.0,335.0,238052
2024-05-27,333.8500061035156,341.25,330.3500061035156,332.8500061035156,332.8500061035156,204964
2024-05-28,334.5,348.0,333.5,336.20001220703125,336.20001220703125,366926
2024-05-29,335.25,338.70001220703125,330.3999938964844,332.3999938964844,332.3999938964844,101904
2024-05-30,331.0,334.1000061035156,328.1000061035156,330.1000061035156,330.1000061035156,71656
2024-05-31,332.6000061035156,334.0,326.54998779296875,327.3999938964844,327.3999938964844,96067
2024-06-03,335.0,335.79998779296875,329.75,332.75,332.75,100060
2024-06-04,335.0,335.0,295.04998779296875,303.0,303.0,311852
2024-06-05,308.29998779296875,320.25,300.1499938964844,313.79998779296875,313.79998779296875,144073
2024-06-06,315.79998779296875,335.5,315.79998779296875,328.54998779296875,328.54998779296875,160410
2024-06-07,328.8500061035156,336.25,327.8500061035156,333.45001220703125,333.45001220703125,200070
2024-06-10,333.5,342.0,333.0,335.54998779296875,335.54998779296875,142288
2024-06-11,337.45001220703125,343.0,335.20001220703125,338.54998779296875,338.54998779296875,101587
2024-06-12,338.70001220703125,342.0,334.04998779296875,335.79998779296875,335.79998779296875,114809
2024-06-13,337.0,339.75,331.79998779296875,335.6499938964844,335.6499938964844,111496
2024-06-14,335.6499938964844,343.3999938964844,334.5,339.04998779296875,339.04998779296875,182552
2024-06-18,336.79998779296875,340.95001220703125,336.29998779296875,337.5,337.5,115042
