Date,Open,High,Low,Close,Adj Close,Volume
2024-05-21,21.049999237060547,21.850000381469727,20.549999237060547,21.25,21.25,72631
2024-05-22,21.25,22.0,20.649999618530273,21.75,21.75,15477
2024-05-23,22.0,22.75,20.799999237060547,22.0,22.0,51680
2024-05-24,21.899999618530273,22.549999237060547,21.549999237060547,22.049999237060547,22.049999237060547,23069
2024-05-27,22.0,22.799999237060547,21.100000381469727,22.350000381469727,22.350000381469727,20798
2024-05-28,22.350000381469727,22.350000381469727,21.5,21.700000762939453,21.700000762939453,25663
2024-05-29,22.0,22.0,21.399999618530273,21.450000762939453,21.450000762939453,6370
2024-05-30,22.0,22.0,20.549999237060547,20.600000381469727,20.600000381469727,21421
2024-05-31,21.5,21.5,20.5,20.899999618530273,20.899999618530273,9227
2024-06-03,21.850000381469727,21.850000381469727,20.5,21.049999237060547,21.049999237060547,33635
2024-06-04,21.049999237060547,21.25,20.0,20.100000381469727,20.100000381469727,28449
2024-06-05,20.799999237060547,21.0,19.5,20.350000381469727,20.350000381469727,28646
2024-06-06,20.799999237060547,21.350000381469727,19.600000381469727,21.0,21.0,29454
2024-06-07,22.0,22.299999237060547,19.799999237060547,20.899999618530273,20.899999618530273,175221
2024-06-10,20.93000030517578,22.850000381469727,20.93000030517578,22.610000610351562,22.610000610351562,83619
2024-06-11,23.0,24.8700008392334,22.6200008392334,24.350000381469727,24.350000381469727,139130
2024-06-12,24.329999923706055,24.760000228881836,23.670000076293945,24.329999923706055,24.329999923706055,97631
2024-06-13,24.899999618530273,25.0,23.649999618530273,24.399999618530273,24.399999618530273,109642
2024-06-14,23.799999237060547,24.5,23.799999237060547,24.0,24.0,57615
2024-06-18,23.600000381469727,24.950000762939453,23.15999984741211,23.719999313354492,23.719999313354492,39279
