Date,Open,High,Low,Close,Adj Close,Volume
2024-05-21,714.6500244140625,717.4500122070312,708.0,709.8499755859375,709.8499755859375,990078
2024-05-22,709.8499755859375,713.2999877929688,706.2000122070312,708.0499877929688,708.0499877929688,657014
2024-05-23,710.0,715.0999755859375,707.4000244140625,710.5999755859375,710.5999755859375,1014823
2024-05-24,712.5,713.0,708.5999755859375,709.5499877929688,709.5499877929688,612037
2024-05-27,710.0,711.4000244140625,701.5999755859375,702.7999877929688,702.7999877929688,1070659
2024-05-28,703.0,706.8499755859375,699.2999877929688,705.4500122070312,705.4500122070312,1280415
2024-05-29,704.0,705.3499755859375,696.0999755859375,697.2999877929688,697.2999877929688,665926
2024-05-30,696.7999877929688,702.5,690.0,694.0499877929688,694.0499877929688,1821007
2024-05-31,695.25,699.9000244140625,689.0,692.0999755859375,692.0999755859375,1641581
2024-06-03,705.0,709.6500244140625,698.2000122070312,705.2000122070312,705.2000122070312,1747460
2024-06-04,707.0,707.0,647.9500122070312,677.4000244140625,677.4000244140625,3672395
2024-06-05,682.0999755859375,701.75,680.25,699.6500244140625,699.6500244140625,1126462
2024-06-06,703.0,707.0,699.4500122070312,703.7000122070312,703.7000122070312,755105
2024-06-07,706.0,723.5999755859375,704.3499755859375,715.5499877929688,715.5499877929688,1956654
2024-06-10,719.7999877929688,720.5499877929688,712.0,717.0999755859375,717.0999755859375,1235522
2024-06-11,718.5,719.0499877929688,710.9500122070312,712.7999877929688,712.7999877929688,1119119
2024-06-12,712.8499755859375,719.0,712.8499755859375,717.4500122070312,717.4500122070312,561824
2024-06-13,720.0,731.5999755859375,719.0499877929688,727.0499877929688,727.0499877929688,1990427
2024-06-14,730.0,733.25,720.7999877929688,728.3499755859375,728.3499755859375,1219385
2024-06-18,729.0,732.2000122070312,723.0,726.3499755859375,726.3499755859375,1023727
