Date,Open,High,Low,Close,Adj Close,Volume
2024-05-21,2654.89990234375,2775.0,2615.0,2740.89990234375,2740.89990234375,24292
2024-05-22,2762.85009765625,2778.0,2700.050048828125,2769.85009765625,2769.85009765625,11186
2024-05-23,2788.0,2800.0,2739.550048828125,2760.5,2760.5,6978
2024-05-24,2800.0,2889.699951171875,2736.75,2856.85009765625,2856.85009765625,39255
2024-05-27,2910.0,2910.0,2661.199951171875,2674.550048828125,2674.550048828125,62705
2024-05-28,2710.0,2739.0,2528.0,2538.75,2538.75,35516
2024-05-29,2531.10009765625,2587.949951171875,2521.35009765625,2529.0,2529.0,14370
2024-05-30,2525.0,2571.449951171875,2513.35009765625,2532.550048828125,2532.550048828125,14058
2024-05-31,2520.0,2628.0,2520.0,2569.0,2569.0,18259
2024-06-03,2610.39990234375,2644.0,2550.5,2585.550048828125,2585.550048828125,18575
2024-06-04,2584.0,2585.550048828125,2306.10009765625,2468.10009765625,2468.10009765625,15229
2024-06-05,2443.449951171875,2605.85009765625,2399.60009765625,2588.800048828125,2588.800048828125,12724
2024-06-06,2551.0,2668.0,2551.0,2653.5,2653.5,12359
2024-06-07,2653.5,2713.75,2610.75,2690.64990234375,2690.64990234375,17934
2024-06-10,2735.0,2755.0,2627.300048828125,2650.25,2650.25,7993
2024-06-11,2651.0,2789.64990234375,2646.050048828125,2765.35009765625,2765.35009765625,18962
2024-06-12,2784.949951171875,2848.0,2744.14990234375,2772.14990234375,2772.14990234375,18009
2024-06-13,2792.89990234375,2924.699951171875,2772.050048828125,2864.699951171875,2864.699951171875,41328
2024-06-14,2886.60009765625,2887.199951171875,2808.0,2819.800048828125,2819.800048828125,5429
2024-06-18,2824.75,2872.449951171875,2792.550048828125,2847.85009765625,2847.85009765625,13130
